n_scheda,titolo,autore,data_pub,luogo_pub,editore,collezion,ext_source,ext_match_score,ext_title,ext_author,ext_year,ext_url,ext_identifiers,cod_isbn,cod_sez,collabor,data_crea,edizione,ext_language,ext_notes,ext_physical_desc,ext_place,ext_publisher,formato,illustr,n_s_sez,noName,note_sp,pagine,segnatura,soggetto,volume
41991,"PASTORALE DEL TURISMO, DELLO SPORT, DEL PELLEGRINAGGIO L TEMPO LIBERO, TURISMO E SPORT",,COPYRIGHT 1996,MILANO,PAOLINE,MAGISTERO N.261,NOT_FOUND,0.000,,,,,{},,AE,UFF. NAZIONALE DELLA CONFERENZA EPISCOPALE ITAL. PER LA PASTORALE DE,2003-02-24 00:00:00,I,,,,,,18,,3,262.1/105,,59,SR,,2025-01-01 00:00:00
41992,OPEROSAM DIEM ALLA DIOCESI DI MILANO,"GIOVANNI PAOLO II, PAPA",COPYRIGHT 1996,MILANO,PAOLINE,MAGISTERO N.262,Open Library,0.412,Papa Giovanni Paolo II agli italiani,Catholic Church. Pope (1978-2005 : John Paul II),1996,https://openlibrary.org/works/OL43765215W,{},,AE,,2003-02-24 00:00:00,I,ita,,,,,18,,3,262.1/106,,32,SR,,2025-01-01 00:00:00
41993,VADEMECUM PER I CONFESSORI MORALE CONIUGALE,PONTIFICIO CONSIGLIO PER LA FAMIGLIA,COPYRIGHT 1997,MILANO,PAOLINE,MAGISTERO N.264,Open Library,0.349,Metodi naturali per la regolazione della fertilit© : l'alternativa autentica =,Elio Sgreccia,1994,https://openlibrary.org/works/OL19558375W,{},,AE,,2003-02-24 00:00:00,I,ita,,,,,18,,3,262.1/107,,40,SR,,2025-01-01 00:00:00
41994,,C.E.I.,COPYRIGHT 1997,MILANO,PAOLINE,MAGISTERO N.265,Open Library,0.413,Il magistero mariano di Pio XII,Pope Pius XII,1956,https://openlibrary.org/works/OL7480218W,{},,AE,PRESIDENZA C.E.I.,2003-02-24 00:00:00,I,ita,,,,,18,,3,262.1/108,,19,SR,,2025-01-01 00:00:00
41995,L'INIZIAZIONE CRISTIANA I. ORIENTAMENTI PER IL CATECUMENATO DEGLI ADULTI,C.E.I.,COPYRIGHT 1997,MILANO,PAOLINE,MAGISTERO N.266,NOT_FOUND,0.000,,,,,{},,AE,CONSIGLIO EPISCOPALE PERMANENTE C.E.I.,2003-02-24 00:00:00,I,,,,,,18,,3,262.1/109,,75,SR,,2025-01-01 00:00:00
41996,,COMMISSIONE TEOLOGICA INTERNAZIONALE,COPYRIGHT 1997,MILANO,PAOLINE,MAGISTERO N.267,Open Library,0.648,Pluralismo,Catholic Church. Commissio Theologica Internationalis.,1974,https://openlibrary.org/works/OL5018149W,{},,AE,,2003-02-24 00:00:00,I,ita,,,,,18,,3,262.1/110,,73,SR,,2025-01-01 00:00:00
41997,,CONGREGAZIONE PER LA DOTTRINA DELLA FEDE,COPYRIGHT 1990,TORINO,LDC,COLL. DOCUMENTI C.E.I. N. 49,Open Library,0.504,L'interpretazione della Bibbia nella Chiesa,Catholic Church. Congregatio pro Doctrina Fidei,2001,https://openlibrary.org/works/OL19101884W,{},,AE,,2003-02-25 00:00:00,I,ita,,,,,18.5,,3,262.1/111,,62,SR,,2025-01-01 00:00:00
41998,,CONGREGAZIONE PER LA DOTTRINA DELLA FEDE,COPYRIGHT 1991,TORINO,LDC,COLL. DOCUMENTI C.E.I. N. 67,Open Library,0.504,L'interpretazione della Bibbia nella Chiesa,Catholic Church. Congregatio pro Doctrina Fidei,2001,https://openlibrary.org/works/OL19101884W,{},,AE,,2003-02-25 00:00:00,I,ita,,,,,18.5,,3,262.1/112,,62,SR,,2025-01-01 00:00:00
41999,,C.E.I.,COPYRIGHT 1993,TORINO,LDC,COLL. DOCUMENTI C.E.I. N. 69 (199 MAGISTERO),Open Library,0.370,Se questo è un uomo,Primo Levi,1947,https://openlibrary.org/works/OL860066W,{},,AE,,2003-02-25 00:00:00,I,rus,,,,,18.5,,3,262.1/113,,40,SR,,2025-01-01 00:00:00
42000,,"GIOVANNI PAOLO II, PAPA",COPYRIGHT 1993,BOLOGNA,EDB,COLL. DOCUMENTI,Open Library,0.553,"Giovanni Paolo II, papa tra i monti",John Paul II Pope,2004,https://openlibrary.org/works/OL42105838W,{},,AE,,2003-02-25 00:00:00,I,ita,,,,,18.5,,3,262.1/114,,63,SR,,2025-01-01 00:00:00
42001,,C.E.I.,COPYRIGHT 1987,BOLOGNA,EDB,COLL. DOCUMENTI,Open Library,0.370,Dei delitte e delle pene,Cesare Beccaria,1764,https://openlibrary.org/works/OL1223677W,{},,AE,,2003-02-25 00:00:00,I,ger,,,,,18.5,,3,262.1/115,,60,SR,,2025-01-01 00:00:00
42002,,SINODO DEI VESCOVI,COPYRIGHT 1985,BOLOGNA,EDB,COLL. DOCUMENTI,Open Library,0.444,Il sinodo dei vescovi,Antonino Indelicato,2008,https://openlibrary.org/works/OL12314977W,{},,AE,,2003-02-25 00:00:00,I,ita,,,,,18.5,,3,262.1/116,,44,SR,,2025-01-01 00:00:00
42003,,C.E.I.,COPYRIGHT 1980,BOLOGNA,EDB,COLL. DOCUMENTI N.13,Open Library,0.313,Lettere di Paolo,Roberto Reggi,2016,https://openlibrary.org/works/OL32750511W,{},,AE,UFF. DI PASTORALE SCOLASTICA,2003-02-25 00:00:00,I,ita,,,,,18.5,,3,262.1/117,,32,SR,,2025-01-01 00:00:00
42004,,C.E.I.,COPYRIGHT 1994,MILANO,PAOLINE,MAGISTERO N.217,Open Library,0.413,Il magistero mariano di Pio XII,Pope Pius XII,1956,https://openlibrary.org/works/OL7480218W,{},,AE,CONSIGLIO PERMANENTE DELLA C.E.I.,2003-02-25 00:00:00,I,ita,,,,,18.5,,3,262.1/118,,29,SR,,2025-01-01 00:00:00
42005,GLI ELEMENTI ESSENZIALI DELL'INSEGNAMENTO DELLA CHIESA SULLA VITA RE LIGIOSA,C.E.I.,COPYRIGHT 1984,BOLOGNA,EDB,COLL. DOCUMENTI N.27,NOT_FOUND,0.000,,,,,{},,AE,CONGRAZIONE PER I RELIGIOSI,2003-02-25 00:00:00,I,,,,,,18.5,,3,262.1/119,,75,SR,,2025-01-01 00:00:00
42006,,C.E.I.,COPYRIGHT 1977,BOLOGNA,EDB,COLL. DOCUMENTI SUPPL.AL N. 37 DI SETTIMANA DEL CL,Open Library,0.313,Lettere di Paolo,Roberto Reggi,2016,https://openlibrary.org/works/OL32750511W,{},,AE,,2003-02-25 00:00:00,I,ita,,,,,18,,3,262.1/120,,45,SR,,2025-01-01 00:00:00
42007,,C.E.I.,COPYRIGHT 1975,TORINO,LDC,COLL. DOCUMENTI N.14,Open Library,0.370,Se questo è un uomo,Primo Levi,1947,https://openlibrary.org/works/OL860066W,{},,AE,,2003-02-25 00:00:00,I,rus,,,,,18.5,,3,262.1/121,,40,SR,,2025-01-01 00:00:00
42008,,C.E.I.,COPYRIGHT 1983,TORINO,LDC,COLL. DOCUMENTI N.28,Open Library,0.370,Se questo è un uomo,Primo Levi,1947,https://openlibrary.org/works/OL860066W,{},,AE,COMMISSIONE PER L'EDUCAZIONE CATTOLICA,2003-02-25 00:00:00,I,rus,,,,,18.5,,3,262.1/122,,64,SR,,2025-01-01 00:00:00
42009,VOCAZIONE E MISSIONE DEI LAICI NELLA CHIESA E NEL MONDO A VENT'ANNI DAL CONCILIO VATICANO II,C.E.I.,COPYRIGHT 1986,TORINO,LDC,COLL. DOCUMENTI N.36,Open Library,0.304,Veinte poemas de amor y una canción desesperada,Pablo Neruda,1924,https://openlibrary.org/works/OL979517W,{},,AE,,2003-02-25 00:00:00,I,heb,,,,,18.5,,3,262.1/123,,48,SR,,2025-01-01 00:00:00
42010,,"GIOVANNI PAOLO II, PAPA",COPYRIGHT 1989,MILANO,PAOLINE,COLL. MAGISTERO N.155,Open Library,0.553,"Giovanni Paolo II, papa tra i monti",John Paul II Pope,2004,https://openlibrary.org/works/OL42105838W,{},,AE,,2003-02-25 00:00:00,I,ita,,,,,18.5,,3,262.1/124,,40,SR,,2025-01-01 00:00:00
42011,,SINODO DEI VESCOVI,COPYRIGHT 1994,MILANO,PAOLINE,COLL. MAGISTERO N.231,Open Library,0.444,Il sinodo dei vescovi,Antonino Indelicato,2008,https://openlibrary.org/works/OL12314977W,{},,AE,,2003-02-25 00:00:00,I,ita,,,,,18,,3,262.1/125,,37,SR,,2025-01-01 00:00:00
42012,"ISTRUZIONE SU ALCUNE QUESTIONI CIRCA LA COLLABORAZIONE DEI FEDELI LA ICI AL MINISTERO DEI SACERDOTI ESCOVI,L'EVANGELIZZAZIONE, LA VITA CONSACRATA, I LAICI........",,COPYRIGHT 1997,MILANO,PAOLINE,COLL. MAGISTERO N.270,NOT_FOUND,0.000,,,,,{},,AE,"CONGREGAZIONE PER IL:CLERO, LA DOTTRINA DELLA FEDE,IL CULTO DIV.,I V",2003-02-25 00:00:00,I,,,,,,18,,3,262.1/126,,44,SR,,2025-01-01 00:00:00
42013,IL NUOVO ACCORDO TRA LA SANTA SEDE E LA REPUBBLICA ITALIANA. MODIFICAZIONI AL CONCORDATO LATERANENSE,,COPYRIGHT 1984,MILANO,PAOLINE,COLL. MAGISTERO,NOT_FOUND,0.000,,,,,{},,AE,,2003-02-25 00:00:00,I,,,,,,18,,3,262.1/127,,23,SR,,2025-01-01 00:00:00
42014,,"GIOVANNI XXIII, PAPA",COPYRIGHT 1984,MILANO,DAVERIO,COLL. MAGISTERO N.11,Open Library,0.580,Gli insegnamenti di Papa Giovanni,John XXIII Pope,1964,https://openlibrary.org/works/OL14872261W,{},,AE,,2003-02-25 00:00:00,I,ita,,,,,17,,3,262.1/128,,81,SR,,2025-01-01 00:00:00
42015,,"GIOVANNI XXIII, PAPA",COPYRIGHT 1973,MILANO,PAOLINE,COLL. MAGISTERO N.12,Open Library,0.580,Gli insegnamenti di Papa Giovanni,John XXIII Pope,1964,https://openlibrary.org/works/OL14872261W,{},,AE,,2003-02-25 00:00:00,I,ita,,,,,16,,3,262.1/129,,64,SR,,2025-01-01 00:00:00
42016,,"PAOLO VI, PAPA",COPYRIGHT 1967,MILANO,PAOLINE,IL PASTORE N. 167,Open Library,0.642,Paolo VI,Paul VI Pope,2012,https://openlibrary.org/works/OL32450912W,{},,AE,,2003-02-25 00:00:00,I,ita,,,,,16,,3,262.1/130,,56,SR,,2025-01-01 00:00:00
42017,ECCLESIAE SANCTAE NORME PER L'ATTUAZIONE DI DECRETI DEL SS. CONCILIO VAT.II,"PAOLO VI, PAPA",COPYRIGHT 1966,MILANO,PAOLINE,IL PASTORE N. 162,Open Library,0.302,Paolo VI,Paul VI Pope,2012,https://openlibrary.org/works/OL32450912W,{},,AE,,2003-02-25 00:00:00,I,ita,,,,,16,,3,262.1/131,,63,SR,,2025-01-01 00:00:00
42018,,"PAOLO VI, PAPA",COPYRIGHT 1964,MILANO,PAOLINE,IL PASTORE N. 63,Open Library,0.642,Paolo VI,Paul VI Pope,2012,https://openlibrary.org/works/OL32450912W,{},,AE,,2003-02-25 00:00:00,I,ita,,,,,16,,3,262.1/132,,64,SR,,2025-01-01 00:00:00
42019,,"PAOLO VI, PAPA",COPYRIGHT 1967,MILANO,PAOLINE,IL PASTORE N. 163,Open Library,0.642,Paolo VI,Paul VI Pope,2012,https://openlibrary.org/works/OL32450912W,{},,AE,,2003-02-25 00:00:00,I,ita,,,,,16,,3,262.1/133,,39,SR,,2025-01-01 00:00:00
42020,,"PAOLO VI, PAPA",COPYRIGHT 1965,MILANO,PAOLINE,IL PASTORE N. 140,Open Library,0.642,Paolo VI,Paul VI Pope,2012,https://openlibrary.org/works/OL32450912W,{},,AE,,2003-02-25 00:00:00,VII,ita,,,,,16,,3,262.1/134,,32,SR,,2025-01-01 00:00:00
42021,OCTOGESIMA ADVENIENS PER L'80 ANNIVERSARIO DELLA RERUM NOVARUM,"PAOLO VI, PAPA",COPYRIGHT 1976,MILANO,PAOLINE,IL PASTORE N. 185,Open Library,0.366,Paolo VI IL Papa Del Moderno,Fulvio De Giorgi,2015,https://openlibrary.org/works/OL43299646W,{},,AE,,2003-02-25 00:00:00,I,eng,,,,,16,,3,262.1/135,,48,SR,,2025-01-01 00:00:00
42022,,"PAOLO VI, PAPA",COPYRIGHT 1966,MILANO,PAOLINE,IL PASTORE N.160,Open Library,0.642,Paolo VI,Paul VI Pope,2012,https://openlibrary.org/works/OL32450912W,{},,AE,,2003-02-25 00:00:00,I,ita,,,,,16,,3,262.1/136,,2O,SR,,2025-01-01 00:00:00
42023,,"PAOLO VI, PAPA",COPYRIGHT 1967,MILANO,PAOLINE,IL PASTORE N.173,Open Library,0.642,Paolo VI,Paul VI Pope,2012,https://openlibrary.org/works/OL32450912W,{},,AE,,2003-02-25 00:00:00,I,ita,,,,,16,,3,262.1/137,,64,SR,,2025-01-01 00:00:00
42024,REGIMINI ECCLESIAE RIFORMA DELLA CURIA ROMANA,"PAOLO VI, PAPA",COPYRIGHT 1967,MILANO,PAOLINE,IL PASTORE N.175,Open Library,0.313,Paolo VI IL Papa Del Moderno,Fulvio De Giorgi,2015,https://openlibrary.org/works/OL43299646W,{},,AE,,2003-02-25 00:00:00,I,eng,,,,,16,,3,262.1/138,,62,SR,,2025-01-01 00:00:00
42025,,"PAOLO VI, PAPA",COPYRIGHT 1974,TORINO,LDC,SERVIZIO DELL'UNITA' N.3,Open Library,0.642,Paolo VI,Paul VI Pope,2012,https://openlibrary.org/works/OL32450912W,{},,AE,,2003-02-25 00:00:00,I,ita,,,,,18.5,,3,262.1/139,,24,SR,,2025-01-01 00:00:00
42026,,"PAOLO VI, PAPA",COPYRIGHT 1975,TORINO,LDC,SERVIZIO DELL'UNITA' N.7,Open Library,0.642,Paolo VI,Paul VI Pope,2012,https://openlibrary.org/works/OL32450912W,{},,AE,,2003-02-25 00:00:00,I,ita,,,,,18.5,,3,262.1/140,,85,SR,,2025-01-01 00:00:00
42027,,"GIOVANNI XXIII, PAPA",COPYRIGHT 1959,ROMA,PAOLINE,IL PASTORE CHE CI GUIDA N.96,Open Library,0.580,Gli insegnamenti di Papa Giovanni,John XXIII Pope,1964,https://openlibrary.org/works/OL14872261W,{},,AE,,2003-02-25 00:00:00,I,ita,,,,,16,,3,262.1/141,,48,SR,,2025-01-01 00:00:00
42028,,"GIOVANNI XXIII, PAPA",COPYRIGHT 1962,ROMA,PAOLINE,IL PASTORE CHE CI GUIDA N.111,Open Library,0.580,Gli insegnamenti di Papa Giovanni,John XXIII Pope,1964,https://openlibrary.org/works/OL14872261W,{},,AE,,2003-02-25 00:00:00,VII,ita,,,,,16,,3,262.1/142,,15,SR,,2025-01-01 00:00:00
42029,PAENITEMINI AGERE PREGHIERA E PENITENZA PER LA BUONA RIUSCITA DEL CONCILIO VAT.II,"GIOVANNI XXIII, PAPA",COPYRIGHT 1962,ROMA,PAOLINE,IL PASTORE CHE CI GUIDA N.110,Open Library,0.437,Pasqua di rissurezione con papa Giovanni XXIII,John XXIII Pope,1978,https://openlibrary.org/works/OL14872292W,{},,AE,,2003-02-25 00:00:00,VII,ita,,,,,16,,3,262.1/143,,16,SR,,2025-01-01 00:00:00
42030,,"PAOLO VI, PAPA",COPYRIGHT 1964,ROMA,PAOLINE,IL PASTORE CHE CI GUIDA N.129,Open Library,0.642,Paolo VI,Paul VI Pope,2012,https://openlibrary.org/works/OL32450912W,{},,AE,,2003-02-25 00:00:00,I,ita,,,,,16,,3,262.1/144,,13,SR,,2025-01-01 00:00:00
42031,,"LEONE XIII, PAPA",COPYRIGHT 1965,ROMA,PAOLINE,IL PASTORE CHE CI GUIDA N.135,Open Library,0.516,Memorial elevado á su santidad el papa Leon XIII por el pueblo Filipino,Pope Leo XIII,1900,https://openlibrary.org/works/OL16903530W,{},,AE,,2003-02-25 00:00:00,I,eng,,,,,16,,3,262.1/145,,165,SR,,2025-01-01 00:00:00
42032,"LA DIVINA ISPIRAZIONE/PROVIDENTISSIMUS DEUS DI LEONE XIII,SPIRITUS PARACLITUS DI BENEDETTO XV,DIVINO AFFLANTE SPIRITU DI PIO XII.",,COPYRIGHT 1964,ROMA,PAOLINE,IL PASTORE CHE CI GUIDA N.5,NOT_FOUND,0.000,,,,,{},,AE,,2003-02-25 00:00:00,III,,,,,,16,,3,262.1/146,,143,SR,,2025-01-01 00:00:00
42033,,"PIO XII, PAPA",COPYRIGHT 1943,PADOVA,GREGORIANA,LA PAROLA DEL PAPA N.22,Open Library,0.526,77 ENSEÑANZAS DEL PAAPA PIO XII A LAS FAMILIAS,PAPA PIO XII,2012,https://openlibrary.org/works/OL29295966W,{},,AE,,2003-02-25 00:00:00,I,,,,,,17,,3,262.1/147,,36,SR,,2025-01-01 00:00:00
42034,,"PIO XI, PAPA",COPYRIGHT 1930,MILANO,DAVERIO,LA PAROLA DEL PAPA,Open Library,0.470,La parola del Papa ai seminaristi,Attilio Misani,1949,https://openlibrary.org/works/OL12310247W,{},,AE,,2003-02-25 00:00:00,I,ita,,,,,18,,3,262.1/148,,63,SR,,2025-01-01 00:00:00
42035,,"PIO XI, PAPA",COPYRIGHT 1967,ROMA,PAOLINE,IL PASTORE N. 13,Open Library,0.621,Scritti alpinistici del sacerdote dottor Achille Ratti (ora S.S. Pio Papa XI),Pius XI Pope,1923,https://openlibrary.org/works/OL38591472W,{},,AE,,2003-02-25 00:00:00,I,ita,,,,,16,,3,262.1/149,,80,SR,,2025-01-01 00:00:00
42036,PIO X - ACERBO NIMIS BENEDETTO XV - HUMANI GENERIS REDEMPTIONEM PIO XII - PROVIDO SANE,,COPYRIGHT 1952,ROMA,PAOLINE,IL PASTORE CHE CI GUIDA,NOT_FOUND,0.000,,,,,{},,AE,,2003-02-25 00:00:00,I,,,,,,16,,3,262.1/150,,56,SR,,2025-01-01 00:00:00
42037,,"PIO XII, PAPA",COPYRIGHT 1975,ROMA,TIP. GROTTAFERRATA,ENCICLICA SUL CULTO AL S. CUORE,Open Library,0.526,77 ENSEÑANZAS DEL PAAPA PIO XII A LAS FAMILIAS,PAPA PIO XII,2012,https://openlibrary.org/works/OL29295966W,{},,AE,,2003-02-25 00:00:00,I,,,,,,20,,3,262.1/151,,93,SR,,2025-01-01 00:00:00
42038,,"PIO XII, PAPA",COPYRIGHT 1958,ROMA,PAOLINE,ENCICLICA SULLA LITURGIA N. 18,Open Library,0.345,La carità del papa,Primo Mazzolari,1991,https://openlibrary.org/works/OL4011298W,{},,AE,,2003-02-25 00:00:00,III,ita,,,,,16,,3,262.1/152,,83,SR,,2025-01-01 00:00:00
42039,,"PIO XII, PAPA",COPYRIGHT 1957,ROMA,PAOLINE,"ENCICLICA SULLA CINEMATOGRAFIA,RADIO,TELEVISIONE -",Open Library,0.526,77 ENSEÑANZAS DEL PAAPA PIO XII A LAS FAMILIAS,PAPA PIO XII,2012,https://openlibrary.org/works/OL29295966W,{},,AE,,2003-02-25 00:00:00,I,,,,,,16,,3,262.1/153,,47,SR,,2025-01-01 00:00:00
42040,,"PIO XII, PAPA",COPYRIGHT 1957,ROMA,PAOLINE,RADIOMESSAGGIO DO S.S PIO ZXII NEL NATALE 1957 -,Open Library,0.526,77 ENSEÑANZAS DEL PAAPA PIO XII A LAS FAMILIAS,PAPA PIO XII,2012,https://openlibrary.org/works/OL29295966W,{},,AE,,2003-02-25 00:00:00,I,,,,,,16,,3,262.1/154,,32,SR,,2025-01-01 00:00:00
42041,L'ARTE DI FARSI RISPETTARE ESPOSTA IN 14 MASSIME OVVERO TRATTATO SUL L'ONORE,"SCHOPENHAUER, ARTHUR",COPYRIGHT 1998,MILANO,ADELPHI,,Open Library,0.783,L'arte di farsi rispettare esposta in 14 massime,Arthur Schopenhauer,1998,https://openlibrary.org/works/OL24232062W,{},88-459-1374-0,FL,"VOLPI FRANCO,CURAT. / GURISATTI GIOVANNI,TRAD.",2003-02-25 00:00:00,III,,,,,,18,,21,"21,40",CON UN SAGGIO DI F. VOLPI / PICCOLA BIBLIOTECA ADE,89,FL,,2025-01-01 00:00:00
42042,,"CHIEROTTI, LUIGI, C.M.",COPYRIGHT 2002,CINISELLO BALSAMO (MI),EDIZIONI SAN PAOLO S.R.L.,,Open Library,0.530,Il beato Marcantonio Durando (1801-1880),Luigi Chierotti,2002,https://openlibrary.org/works/OL13685250W,{},88-215-4699-3,SE,,2003-02-25 00:00:00,,ita,,,,,20,TAV. [FOT.],29,"29,529",,122,SE,"DURANDO, MARCANTONIO, B.",2025-01-01 00:00:00
42043,,"CHIEROTTI, LUIGI, C.M.",2001,GENOVA,TIPO-LITOGR. SORRISO FRANCESCANO,,NOT_FOUND,0.000,,,,,{},,SE,,2003-02-25 00:00:00,,,,,,,21,"ILL.,FACS.,TAV. [IN FONDO AL V.]",29,nan,"OP. DOPPIA, DIVERSA ED.",565,nan,"DURANDO, MARCANTONIO, B.",2025-01-01 00:00:00
42044,,"CHIEROTTI, LUIGI, C.M.",2001,GENOVA,TIPO-LITOGR. SORRISO FRANCESCANO,,NOT_FOUND,0.000,,,,,{},,SE,,2003-02-25 00:00:00,,,,,,,22,"ILL.,FACS.,TAV. [IN FONDO AL V.]",29,"29,528","OP. DOPPIA, DIVERSA ED.",565,SE,"DURANDO, MARCANTONIO, B.",2025-01-01 00:00:00
42045,,"WERBICK, JURGEN",COPYRIGHT 2002,BRESCIA,EDITRICE QUERINIANA,"BIBLIOTECA DI TEOLOGIA CONTEMPORANEA, N. 122",Open Library,0.505,Warum die Kirche vor Ort bleiben muss,Jürgen Werbick,2002,https://openlibrary.org/works/OL23862898W,{},88-399-0422-0,TD,"DANNA CARLO,TRAD.",2003-02-25 00:00:00,,ger,,,,,23,,2,"2,V/122",,1076,TD,,2025-01-01 00:00:00
42046,,"MONDRONE, DOMENICO, S.I.",1960,TORINO,S.E.I.,,Open Library,0.433,"Una terribile grazia: P. Gennaro Bracale, S.I. (1865-1933)",Domenico Mondrone,1966,https://openlibrary.org/works/OL6420026W,{},,SE,,2003-02-25 00:00:00,,ita,,,,,23.5,"TAV.,FOT.",30,"30,372",,"VII,447",SE,SANTI - VITA,2025-01-01 00:00:00
42047,IL DIALOGO DELLA DIVINA PROVVIDENZA OVVERO LIBRO DELLA DIVINA DOTTRI NA,"CATERINA, DA SIENA, S.",1968,ROMA,EDIZIONI CATERINIANE,,Open Library,0.425,Le lettere di S. Caterina da Siena,"Catherine of Siena, Saint",1913,https://openlibrary.org/works/OL42870027W,{},,SP,"CAVALLINI G.,CURAT.",2003-02-25 00:00:00,,ita,,,,,21,,3,"3,42","TESTI CATERINIANI,I","XLIII,521",SP,,2025-01-01 00:00:00
42048,"IL MESSAGGIO DI SANTA CATERINA DA SIENA, DOTTORE DELLA CHIESA. TUTTO IL PENSIERO DELLA VERGINE SENESE ESPOSTO CON LE SUE PAROLE RIDOTTE A FORMA MODERNA",,COPYRIGHT 1970,ROMA,EDIZIONI VINCENZIANE,,Open Library,0.437,"messaggio di Santa Caterina da Siena, dottore della chiesa",,1970,https://openlibrary.org/works/OL15340398M,{},,TD,,2003-02-25 00:00:00,,ita,,,,,21,,3,"3,14",,"LI,1164",TD,,2025-01-01 00:00:00
42049,,"WOJTYLA, KAROL, CARD.",1978,CASALE MONFERRATO (AL),MARIETTI,,Open Library,0.880,Poesías,Wojtyla Karol,1982,https://openlibrary.org/works/OL35321260W,{},,TM,"BERTI MILANOLI A.,TRAD.",2003-02-25 00:00:00,II/RISTAMPA,,,,,,21.5,,7,"7,22","OP. DOPPIA, DIVERSA ED.",287,TM,,2025-01-01 00:00:00
42050,,"DE ANDREIS, STEFANO ; LEONE, MARCELLA",COPYRIGHT 1978,MILANO,EDITRICE MAGMA,,Open Library,0.413,Il pastore venuto da lontano,Stefano De Andreis,1978,https://openlibrary.org/works/OL6645238W,{},,SE,,2003-02-25 00:00:00,I,ita,,,,,19,,25,"25,71",,110,SE,,2025-01-01 00:00:00
42051,,,COPYRIGHT 1969,BOLOGNA,E.D.B.,,NOT_FOUND,0.000,,,,,{},,AE,"SANDRI LUIGI,CURAT.",2003-02-25 00:00:00,,,,,,,17,,4,"4,8",,"468,55 [INDICE ANAL.]",AE,,2025-01-01 00:00:00
42052,,,COPYRIGHT 1968,ROMA,PAOLIN,IL PASTORE N. 132,NOT_FOUND,0.000,,,,,{},,AE,CONCILIO VAT. II,2003-02-25 00:00:00,I,,,,,,16,,3,262.1/155,,95,SR,,2025-01-01 00:00:00
42053,SACROSANCTUM CONCILIUM COSTITUZIONE CONC. SULLA SACRA LITURGIA,,COPYRIGHT 1966,ROMA,PAOLINE,IL PASTORE N. 132,NOT_FOUND,0.000,,,,,{},,AE,CONCILIO VAT. II,2003-02-25 00:00:00,VII,,,,,,16,,3,262.1/156,,63,SR,,2025-01-01 00:00:00
42054,,"RAIMONDO, DA CAPUA, B.",1934,SIENA,CANTAGALLI,,Open Library,0.661,S. Caterina da Siena,Raymond of Capua,1952,https://openlibrary.org/works/OL5996402W,{},,SE,"TINAGLI G.,O.P.,TRAD.",2003-02-25 00:00:00,,lat,,,,,19.5,"ILL., TAV. PIEG.",29,"29,525",,550,SE,"CATERINA, DA SIENA, S. AGIOGRAFIA",2025-01-01 00:00:00
42055,,C.E.I.,COPYRIGHT 1971,ROMA,PAOLINE,IL PASTORE N. 184,NOT_FOUND,0.000,,,,,{},,AE,,2003-02-25 00:00:00,I,,,,,,16,,3,262.1/157,,48,SR,,2025-01-01 00:00:00
42056,,"GIOVANNI PAOLO II, PAPA",COPYRIGHT 1990,BOLOGNA,EDB,DOCUMENTI SANTA SEDE N. 4,Open Library,0.553,"Giovanni Paolo II, papa tra i monti",John Paul II Pope,2004,https://openlibrary.org/works/OL42105838W,{},,AE,,2003-02-25 00:00:00,I,ita,,,,,21,,3,262.1/159,,33,SR,,2025-01-01 00:00:00
42057,I CAMMINI DEL VANGELO LETTERA APOSTOLICA AI RELIGIOSI E ALLE RELIGIOSE DELL'AMERICA LA TINA,"GIOVANNI PAOLO II, PAPA",COPYRIGHT 1990,BOLOGNA,EDB,DOCUMENTI SANTA SEDE N. 3,Open Library,0.388,"Giovanni Paolo II, papa tra i monti",John Paul II Pope,2004,https://openlibrary.org/works/OL42105838W,{},,AE,,2003-02-25 00:00:00,I,ita,,,,,21,,3,262.1/160,,33,SR,,2025-01-01 00:00:00
42058,,"PONTIFICIA COMMISSIONE ""IUSTITIA ET PAX""",COPYRIGHT 1989,BOLOGNA,EDB,DOCUMENTI SANTA SEDE N. 18,NOT_FOUND,0.000,,,,,{},,AE,,2003-02-25 00:00:00,I,,,,,,21,,3,262.1/158,,36,SR,,2025-01-01 00:00:00
42059,,C.E.I.,COPYRIGHT 1994,BOLOGNA,EDB,DOCUMENTI CHIESE LOCALI N.43,Open Library,0.313,Lettere di Paolo,Roberto Reggi,2016,https://openlibrary.org/works/OL32750511W,{},,AE,,2003-02-25 00:00:00,I,ita,,,,,21,,3,262.1/161,,23,SR,,2025-01-01 00:00:00
42060,,PONTIFICIO CONSIGLIO DELLE COMUNICAZIONI SOCIALI,COPYRIGHT 1992,BOLOGNA,EDB,DOCUMENTI SANTA SEDE N.12,NOT_FOUND,0.000,,,,,{},,AE,,2003-02-25 00:00:00,I,,,,,,21,,3,262.1/162,,25,SR,,2025-01-01 00:00:00
42061,,CONGREGAZIONE PER LA DOTTRINA DELLA FEDE,COPYRIGHT 2000,BOLOGNA,EDB,DOCUMENTI SANTA SEDE N.69,Open Library,0.554,L'interpretazione della Bibbia nella Chiesa,Catholic Church. Congregatio pro Doctrina Fidei,2001,https://openlibrary.org/works/OL19101884W,{},,AE,,2003-02-25 00:00:00,I,ita,,,,,21,,3,262.1/163,,43,SR,,2025-01-01 00:00:00
